protein1,protein2,y_true,y_prob,y_pred,correct,error_type,cosine_sim
9606.ENSP00000327048,9606.ENSP00000377245,1,0.2562919,0,False,false_negative,0.33194413781166077
9606.ENSP00000250831,9606.ENSP00000342812,0,0.1391288,0,True,correct,0.39241814613342285
9606.ENSP00000260570,9606.ENSP00000397351,0,0.10864088,0,True,correct,0.20950192213058472
9606.ENSP00000348645,9606.ENSP00000451828,1,0.99997914,1,True,correct,0.6901237964630127
9606.ENSP00000234739,9606.ENSP00000339835,1,0.7879091,1,True,correct,0.333979994058609
9606.ENSP00000260682,9606.ENSP00000360958,1,0.97939533,1,True,correct,0.8266732692718506
9606.ENSP00000259915,9606.ENSP00000269216,1,0.9024625,1,True,correct,0.5861881375312805
9606.ENSP00000470560,9606.ENSP00000473172,0,0.034249537,0,True,correct,0.20000247657299042
9606.ENSP00000013070,9606.ENSP00000323929,0,0.08232357,0,True,correct,-0.013203723356127739
9606.ENSP00000339795,9606.ENSP00000451818,1,0.909777,1,True,correct,0.4534028470516205
9606.ENSP00000380638,9606.ENSP00000400175,1,0.9929906,1,True,correct,0.4886860251426697
9606.ENSP00000216037,9606.ENSP00000451818,1,0.12743868,0,False,false_negative,0.3520772457122803
9606.ENSP00000367806,9606.ENSP00000404375,1,0.9999993,1,True,correct,0.6748061776161194
9606.ENSP00000295314,9606.ENSP00000394770,0,0.07964272,0,True,correct,0.3353886306285858
9606.ENSP00000296102,9606.ENSP00000370950,1,0.9816165,1,True,correct,0.3782319724559784
9606.ENSP00000346012,9606.ENSP00000418082,1,0.9999988,1,True,correct,0.8150928020477295
9606.ENSP00000385207,9606.ENSP00000481912,0,0.14723988,0,True,correct,0.4617418050765991
9606.ENSP00000254799,9606.ENSP00000357535,0,0.025525706,0,True,correct,0.10298775881528854
9606.ENSP00000311430,9606.ENSP00000364320,1,0.9999939,1,True,correct,0.6824591159820557
9606.ENSP00000288221,9606.ENSP00000297313,0,0.35966063,0,True,correct,0.19557607173919678
9606.ENSP00000270625,9606.ENSP00000359052,0,0.007426127,0,True,correct,0.17859239876270294
9606.ENSP00000258955,9606.ENSP00000311430,1,0.9999516,1,True,correct,0.7040895223617554
9606.ENSP00000258821,9606.ENSP00000354091,0,0.41892242,0,True,correct,0.4971011281013489
9606.ENSP00000228476,9606.ENSP00000287842,0,0.31880444,0,True,correct,0.1901085078716278
9606.ENSP00000231238,9606.ENSP00000245838,0,0.04737162,0,True,correct,0.1444701999425888
9606.ENSP00000349748,9606.ENSP00000381216,1,0.983064,1,True,correct,0.6732892990112305
9606.ENSP00000222547,9606.ENSP00000450731,1,0.9866781,1,True,correct,0.6421084403991699
9606.ENSP00000262887,9606.ENSP00000371175,0,0.020441372,0,True,correct,-0.052027516067028046
9606.ENSP00000362948,9606.ENSP00000415536,1,0.99891806,1,True,correct,0.5435307025909424
9606.ENSP00000348596,9606.ENSP00000455229,0,0.01978537,0,True,correct,0.4513382911682129
9606.ENSP00000320815,9606.ENSP00000391211,0,0.059326638,0,True,correct,0.18268243968486786
9606.ENSP00000291295,9606.ENSP00000391088,1,0.6960406,1,True,correct,0.13978801667690277
9606.ENSP00000243457,9606.ENSP00000262186,1,0.997449,1,True,correct,0.7132757306098938
9606.ENSP00000356230,9606.ENSP00000419803,1,0.78202295,1,True,correct,0.5183648467063904
9606.ENSP00000329715,9606.ENSP00000463379,0,0.23956256,0,True,correct,0.31419068574905396
9606.ENSP00000357883,9606.ENSP00000359665,1,0.98805606,1,True,correct,0.5210340023040771
9606.ENSP00000306138,9606.ENSP00000365227,0,0.89503926,1,False,false_positive,0.3850514590740204
9606.ENSP00000307940,9606.ENSP00000431040,1,0.74936944,1,True,correct,0.3731476068496704
9606.ENSP00000304903,9606.ENSP00000326031,1,0.04264366,0,False,false_negative,0.07010461390018463
9606.ENSP00000272602,9606.ENSP00000428331,0,0.2344287,0,True,correct,0.41615113615989685
9606.ENSP00000287598,9606.ENSP00000428489,1,0.9828432,1,True,correct,0.5991217494010925
9606.ENSP00000376647,9606.ENSP00000498786,0,0.10860187,0,True,correct,0.06792502850294113
9606.ENSP00000332049,9606.ENSP00000335062,1,0.99479324,1,True,correct,0.6702619194984436
9606.ENSP00000265564,9606.ENSP00000322238,0,0.0055298707,0,True,correct,-0.0176985040307045
9606.ENSP00000337632,9606.ENSP00000464849,0,0.017060615,0,True,correct,0.0602279007434845
9606.ENSP00000245838,9606.ENSP00000326531,1,0.98460096,1,True,correct,0.6239731907844543
9606.ENSP00000301046,9606.ENSP00000304822,1,0.47527787,0,False,false_negative,0.40497300028800964
9606.ENSP00000262942,9606.ENSP00000432472,1,0.8109323,1,True,correct,0.44840750098228455
9606.ENSP00000420311,9606.ENSP00000454786,1,0.98443514,1,True,correct,0.6267451643943787
9606.ENSP00000241453,9606.ENSP00000289429,0,0.083352745,0,True,correct,0.3309709131717682
9606.ENSP00000272519,9606.ENSP00000400175,1,0.92072254,1,True,correct,0.6330745816230774
9606.ENSP00000371291,9606.ENSP00000378487,0,0.32540286,0,True,correct,0.29717469215393066
9606.ENSP00000359787,9606.ENSP00000378118,0,0.11799574,0,True,correct,0.4076521098613739
9606.ENSP00000278935,9606.ENSP00000323580,1,0.6516298,1,True,correct,0.5031445026397705
9606.ENSP00000340271,9606.ENSP00000370625,1,0.99985135,1,True,correct,0.4710618555545807
9606.ENSP00000261023,9606.ENSP00000355751,1,0.97662735,1,True,correct,0.5914401412010193
9606.ENSP00000253686,9606.ENSP00000431040,1,0.9998178,1,True,correct,0.63470059633255
9606.ENSP00000262942,9606.ENSP00000345361,1,0.52547616,1,True,correct,0.5878145694732666
9606.ENSP00000275603,9606.ENSP00000447942,1,0.8821706,1,True,correct,0.38767755031585693
9606.ENSP00000358994,9606.ENSP00000446955,1,0.4361538,0,False,false_negative,0.3908189833164215
9606.ENSP00000274031,9606.ENSP00000498786,0,0.049394585,0,True,correct,0.03362523764371872
9606.ENSP00000362547,9606.ENSP00000384848,1,0.9680323,1,True,correct,0.5198479294776917
9606.ENSP00000203407,9606.ENSP00000419782,0,0.03438504,0,True,correct,0.10812105983495712
9606.ENSP00000262133,9606.ENSP00000341947,1,0.9146794,1,True,correct,0.5550830960273743
9606.ENSP00000346196,9606.ENSP00000425759,1,0.9051338,1,True,correct,0.6046029329299927
9606.ENSP00000298492,9606.ENSP00000352408,1,0.29260442,0,False,false_negative,0.42630940675735474
9606.ENSP00000350256,9606.ENSP00000354416,1,0.8959492,1,True,correct,0.5677359104156494
9606.ENSP00000272371,9606.ENSP00000341141,0,0.14614643,0,True,correct,0.1232982724905014
9606.ENSP00000296028,9606.ENSP00000436423,0,0.26964596,0,True,correct,0.4979577660560608
9606.ENSP00000308759,9606.ENSP00000346012,0,0.0379848,0,True,correct,0.14980199933052063
9606.ENSP00000291295,9606.ENSP00000351742,0,0.030162187,0,True,correct,0.1274028718471527
9606.ENSP00000376123,9606.ENSP00000482457,1,0.8355695,1,True,correct,0.39946112036705017
9606.ENSP00000272371,9606.ENSP00000370270,0,0.17039394,0,True,correct,0.27947986125946045
9606.ENSP00000267569,9606.ENSP00000419692,0,0.08355239,0,True,correct,0.3112121820449829
9606.ENSP00000298048,9606.ENSP00000355958,1,0.062870786,0,False,false_negative,0.45033007860183716
9606.ENSP00000339835,9606.ENSP00000369424,1,0.99084574,1,True,correct,0.4726461172103882
9606.ENSP00000234296,9606.ENSP00000266970,1,0.48900792,0,False,false_negative,0.48703181743621826
9606.ENSP00000308275,9606.ENSP00000333401,1,0.9989735,1,True,correct,0.6288900971412659
9606.ENSP00000311430,9606.ENSP00000496044,1,0.9977919,1,True,correct,0.3453957736492157
9606.ENSP00000258821,9606.ENSP00000333697,0,0.14250657,0,True,correct,0.5285050272941589
9606.ENSP00000324806,9606.ENSP00000357804,0,0.074364,0,True,correct,0.04907364025712013
9606.ENSP00000351591,9606.ENSP00000360973,0,0.13429612,0,True,correct,0.1964070349931717
9606.ENSP00000224784,9606.ENSP00000263856,0,0.030912085,0,True,correct,0.1649620682001114
9606.ENSP00000245479,9606.ENSP00000322568,0,0.31156856,0,True,correct,0.610256552696228
9606.ENSP00000351777,9606.ENSP00000414359,1,0.6745433,1,True,correct,0.38294681906700134
9606.ENSP00000281092,9606.ENSP00000462468,1,0.90944886,1,True,correct,0.6054673194885254
9606.ENSP00000320324,9606.ENSP00000334474,0,0.025953872,0,True,correct,0.03896884620189667
9606.ENSP00000345361,9606.ENSP00000432472,1,0.88361996,1,True,correct,0.5770825743675232
9606.ENSP00000315476,9606.ENSP00000355541,1,0.95796376,1,True,correct,0.5924133062362671
9606.ENSP00000284818,9606.ENSP00000370950,0,0.17078541,0,True,correct,-0.06356724351644516
9606.ENSP00000336741,9606.ENSP00000392094,1,0.95965147,1,True,correct,0.5670027136802673
9606.ENSP00000246069,9606.ENSP00000353717,0,0.04650523,0,True,correct,0.3701370060443878
9606.ENSP00000240922,9606.ENSP00000401237,1,0.9619352,1,True,correct,0.5884336829185486
9606.ENSP00000282541,9606.ENSP00000369099,1,0.49944004,0,False,false_negative,0.42737165093421936
9606.ENSP00000329715,9606.ENSP00000449328,1,0.9843226,1,True,correct,0.4523696303367615
9606.ENSP00000278572,9606.ENSP00000359571,1,0.9999633,1,True,correct,0.659562349319458
9606.ENSP00000475344,9606.ENSP00000497260,1,0.8202753,1,True,correct,0.4714086651802063
9606.ENSP00000360498,9606.ENSP00000436585,0,0.03163914,0,True,correct,0.3503132462501526
9606.ENSP00000230340,9606.ENSP00000354091,1,0.8616173,1,True,correct,0.6037898659706116
9606.ENSP00000264638,9606.ENSP00000286371,0,0.07712104,0,True,correct,0.14998900890350342
9606.ENSP00000304501,9606.ENSP00000398698,0,0.105217494,0,True,correct,0.14689041674137115
9606.ENSP00000351589,9606.ENSP00000462355,1,0.9998951,1,True,correct,0.742117166519165
9606.ENSP00000229270,9606.ENSP00000378191,0,0.0647351,0,True,correct,0.31470543146133423
9606.ENSP00000256010,9606.ENSP00000391088,1,0.1628077,0,False,false_negative,0.08721309900283813
9606.ENSP00000244020,9606.ENSP00000365694,0,0.44980183,0,True,correct,0.49354127049446106
9606.ENSP00000298292,9606.ENSP00000473172,1,0.45807818,0,False,false_negative,0.4386243522167206
9606.ENSP00000215941,9606.ENSP00000274498,0,0.030475581,0,True,correct,0.08235520124435425
9606.ENSP00000255416,9606.ENSP00000313875,1,0.62527406,1,True,correct,0.37660855054855347
9606.ENSP00000312002,9606.ENSP00000484824,0,0.39507586,0,True,correct,0.43522849678993225
9606.ENSP00000359128,9606.ENSP00000416951,0,0.10979515,0,True,correct,0.4326475262641907
9606.ENSP00000312624,9606.ENSP00000455507,1,0.24665853,0,False,false_negative,0.4473955035209656
9606.ENSP00000286548,9606.ENSP00000463778,1,0.46154368,0,False,false_negative,0.31017714738845825
9606.ENSP00000332576,9606.ENSP00000373575,0,0.09635597,0,True,correct,0.3093882203102112
9606.ENSP00000261584,9606.ENSP00000481683,0,0.0059395907,0,True,correct,0.2164263129234314
9606.ENSP00000351777,9606.ENSP00000420311,0,0.016656328,0,True,correct,0.014198605902493
9606.ENSP00000265990,9606.ENSP00000335082,0,0.14667326,0,True,correct,0.2207953780889511
9606.ENSP00000262894,9606.ENSP00000311521,0,0.018841088,0,True,correct,0.44170698523521423
9606.ENSP00000262584,9606.ENSP00000396673,1,0.7493022,1,True,correct,0.3990291655063629
9606.ENSP00000313921,9606.ENSP00000369314,1,0.9302828,1,True,correct,0.591870903968811
9606.ENSP00000342681,9606.ENSP00000384371,1,0.82367796,1,True,correct,0.5294504165649414
9606.ENSP00000261205,9606.ENSP00000273047,0,0.85226816,1,False,false_positive,0.4114569127559662
9606.ENSP00000262415,9606.ENSP00000460348,1,0.97515184,1,True,correct,0.6042590141296387
9606.ENSP00000313199,9606.ENSP00000358635,1,0.95298785,1,True,correct,0.6162357926368713
9606.ENSP00000259407,9606.ENSP00000464814,0,0.18786867,0,True,correct,0.2909215986728668
9606.ENSP00000336741,9606.ENSP00000364320,1,0.30583772,0,False,false_negative,0.4416869580745697
9606.ENSP00000220659,9606.ENSP00000378736,1,0.9376231,1,True,correct,0.5215033292770386
9606.ENSP00000309572,9606.ENSP00000314484,1,0.26224086,0,False,false_negative,0.3986028730869293
9606.ENSP00000275493,9606.ENSP00000291295,1,0.5132676,1,True,correct,0.20976200699806213
9606.ENSP00000301046,9606.ENSP00000497910,0,0.064525805,0,True,correct,0.16715914011001587
9606.ENSP00000335158,9606.ENSP00000374566,0,0.10032086,0,True,correct,0.13383923470973969
9606.ENSP00000253270,9606.ENSP00000452948,1,0.4400691,0,False,false_negative,0.4373629689216614
9606.ENSP00000311430,9606.ENSP00000340494,0,0.06973501,0,True,correct,0.25352731347084045
9606.ENSP00000305702,9606.ENSP00000354091,1,0.7549804,1,True,correct,0.5649250745773315
9606.ENSP00000354376,9606.ENSP00000442400,0,0.25481644,0,True,correct,0.2587297856807709
9606.ENSP00000301645,9606.ENSP00000482264,0,0.04686177,0,True,correct,0.4811340570449829
9606.ENSP00000252071,9606.ENSP00000483313,1,0.8342087,1,True,correct,0.4462418556213379
9606.ENSP00000225792,9606.ENSP00000265872,1,0.9193437,1,True,correct,0.6190844178199768
9606.ENSP00000243077,9606.ENSP00000260356,1,0.7367314,1,True,correct,0.45068639516830444
9606.ENSP00000216420,9606.ENSP00000385452,1,0.0053511304,0,False,false_negative,0.14511939883232117
9606.ENSP00000377681,9606.ENSP00000455308,0,0.1624471,0,True,correct,0.45352473855018616
9606.ENSP00000290299,9606.ENSP00000355340,0,0.034333605,0,True,correct,0.38688841462135315
9606.ENSP00000373301,9606.ENSP00000377681,1,0.1371805,0,False,false_negative,0.1431584656238556
9606.ENSP00000392985,9606.ENSP00000393566,0,0.013297498,0,True,correct,-0.04504794627428055
9606.ENSP00000320171,9606.ENSP00000360561,1,0.5935357,1,True,correct,0.3345799744129181
9606.ENSP00000244230,9606.ENSP00000370625,0,0.28592268,0,True,correct,0.25197872519493103
9606.ENSP00000219481,9606.ENSP00000366645,0,0.12154548,0,True,correct,0.45528820157051086
9606.ENSP00000363642,9606.ENSP00000370589,1,0.997971,1,True,correct,0.7232620120048523
9606.ENSP00000367527,9606.ENSP00000484288,1,0.9986084,1,True,correct,0.663507342338562
9606.ENSP00000311505,9606.ENSP00000448012,1,0.9495334,1,True,correct,0.5641865730285645
9606.ENSP00000216336,9606.ENSP00000255194,0,0.080559105,0,True,correct,0.044645797461271286
9606.ENSP00000271638,9606.ENSP00000387699,0,0.05020038,0,True,correct,-0.014318782836198807
9606.ENSP00000403954,9606.ENSP00000469332,0,0.70363486,1,False,false_positive,0.38436877727508545
9606.ENSP00000275493,9606.ENSP00000478061,0,0.061349984,0,True,correct,0.2533668875694275
9606.ENSP00000358464,9606.ENSP00000384675,1,0.698161,1,True,correct,0.41903552412986755
9606.ENSP00000229390,9606.ENSP00000370119,1,0.389466,0,False,false_negative,0.5226889848709106
9606.ENSP00000233813,9606.ENSP00000275493,0,0.108929224,0,True,correct,0.4106143116950989
9606.ENSP00000351777,9606.ENSP00000391211,1,0.8436424,1,True,correct,0.4042278230190277
9606.ENSP00000320171,9606.ENSP00000412189,1,0.2014992,0,False,false_negative,0.5553231239318848
9606.ENSP00000259915,9606.ENSP00000296145,1,0.4722023,0,False,false_negative,0.47711849212646484
9606.ENSP00000354982,9606.ENSP00000485401,1,0.9993482,1,True,correct,0.6521507501602173
9606.ENSP00000284320,9606.ENSP00000363435,1,0.1750436,0,False,false_negative,0.2982198894023895
9606.ENSP00000230085,9606.ENSP00000261889,1,0.9930813,1,True,correct,0.7597025632858276
9606.ENSP00000234961,9606.ENSP00000497260,1,0.47719425,0,False,false_negative,0.4093543291091919
9606.ENSP00000365891,9606.ENSP00000379441,1,0.40208086,0,False,false_negative,0.4346272647380829
9606.ENSP00000301645,9606.ENSP00000417401,0,0.06959491,0,True,correct,0.098432756960392
9606.ENSP00000220659,9606.ENSP00000230354,1,0.9932029,1,True,correct,0.5010693669319153
9606.ENSP00000309572,9606.ENSP00000451828,1,0.6374573,1,True,correct,0.2809469997882843
9606.ENSP00000216037,9606.ENSP00000230354,1,0.5948954,1,True,correct,0.18272317945957184
9606.ENSP00000367806,9606.ENSP00000440485,0,0.015150637,0,True,correct,0.08203209191560745
9606.ENSP00000351777,9606.ENSP00000365131,1,0.83007854,1,True,correct,0.4211512804031372
9606.ENSP00000282326,9606.ENSP00000343158,0,0.0143118985,0,True,correct,0.15895479917526245
9606.ENSP00000345361,9606.ENSP00000483313,1,0.8995268,1,True,correct,0.5630864500999451
9606.ENSP00000261716,9606.ENSP00000345083,1,0.5876112,1,True,correct,0.37576764822006226
9606.ENSP00000303532,9606.ENSP00000482259,0,0.01847773,0,True,correct,0.4549829065799713
9606.ENSP00000364320,9606.ENSP00000423399,1,0.9921927,1,True,correct,0.450569212436676
9606.ENSP00000316042,9606.ENSP00000365458,1,0.9858867,1,True,correct,0.7385241985321045
9606.ENSP00000261349,9606.ENSP00000376637,0,0.009735543,0,True,correct,0.3245207667350769
9606.ENSP00000348416,9606.ENSP00000382004,1,0.98784167,1,True,correct,0.6037598848342896
9606.ENSP00000302961,9606.ENSP00000303507,0,0.1303929,0,True,correct,0.1833072453737259
9606.ENSP00000451828,9606.ENSP00000497585,0,0.24721837,0,True,correct,0.19008244574069977
9606.ENSP00000286548,9606.ENSP00000393333,1,0.94609374,1,True,correct,0.5833499431610107
9606.ENSP00000344431,9606.ENSP00000363259,0,0.0028885824,0,True,correct,0.3337744474411011
9606.ENSP00000307046,9606.ENSP00000377836,1,0.7200656,1,True,correct,0.5567314624786377
9606.ENSP00000417498,9606.ENSP00000501245,0,0.21404481,0,True,correct,0.30683910846710205
9606.ENSP00000263408,9606.ENSP00000378487,1,0.19963136,0,False,false_negative,0.3440086543560028
9606.ENSP00000415078,9606.ENSP00000416269,1,0.13833553,0,False,false_negative,0.3672639727592468
9606.ENSP00000326767,9606.ENSP00000462355,1,0.99840397,1,True,correct,0.3752964437007904
9606.ENSP00000345023,9606.ENSP00000431012,0,0.54289263,1,False,false_positive,0.13582086563110352
9606.ENSP00000264183,9606.ENSP00000296145,0,0.10957115,0,True,correct,0.22904478013515472
9606.ENSP00000362386,9606.ENSP00000426654,0,0.0075257733,0,True,correct,0.20452658832073212
9606.ENSP00000356430,9606.ENSP00000451828,0,0.11942907,0,True,correct,0.1987673044204712
9606.ENSP00000361266,9606.ENSP00000451030,0,0.16438127,0,True,correct,0.24510514736175537
9606.ENSP00000364691,9606.ENSP00000367197,1,0.025056744,0,False,false_negative,0.18374791741371155
9606.ENSP00000364320,9606.ENSP00000418082,1,0.99953663,1,True,correct,0.6025272011756897
9606.ENSP00000264938,9606.ENSP00000373169,0,0.10129335,0,True,correct,0.2425125688314438
9606.ENSP00000263694,9606.ENSP00000478070,1,0.98428845,1,True,correct,0.6498094797134399
9606.ENSP00000361548,9606.ENSP00000500409,0,0.017110994,0,True,correct,0.1515522301197052
9606.ENSP00000392709,9606.ENSP00000498408,1,0.9996056,1,True,correct,0.6359946131706238
9606.ENSP00000262320,9606.ENSP00000345206,0,0.5297531,1,False,false_positive,0.3742041289806366
9606.ENSP00000369438,9606.ENSP00000386126,0,0.0232838,0,True,correct,0.08971891552209854
9606.ENSP00000308610,9606.ENSP00000385780,1,0.92208564,1,True,correct,0.3736531138420105
9606.ENSP00000252486,9606.ENSP00000323929,1,0.92959285,1,True,correct,0.5680931806564331
9606.ENSP00000318480,9606.ENSP00000364320,0,0.0036424843,0,True,correct,0.1970147043466568
9606.ENSP00000355541,9606.ENSP00000476117,1,0.9838266,1,True,correct,0.5799203515052795
9606.ENSP00000296140,9606.ENSP00000384886,0,0.05210022,0,True,correct,0.42396578192710876
9606.ENSP00000280684,9606.ENSP00000345731,0,0.16779551,0,True,correct,0.25067588686943054
9606.ENSP00000264080,9606.ENSP00000374390,0,0.0752362,0,True,correct,0.15102733671665192
9606.ENSP00000275603,9606.ENSP00000378487,1,0.15515198,0,False,false_negative,0.2389775961637497
9606.ENSP00000352408,9606.ENSP00000374507,0,0.06508231,0,True,correct,-0.030803604051470757
9606.ENSP00000371790,9606.ENSP00000372547,1,0.07151514,0,False,false_negative,0.503609836101532
9606.ENSP00000256592,9606.ENSP00000340943,0,0.82696754,1,False,false_positive,0.4655887484550476
9606.ENSP00000377958,9606.ENSP00000416269,0,0.063932836,0,True,correct,0.3650628626346588
9606.ENSP00000221265,9606.ENSP00000440038,0,0.5273211,1,False,false_positive,0.48939186334609985
9606.ENSP00000478763,9606.ENSP00000481152,1,0.73178387,1,True,correct,0.5476988554000854
9606.ENSP00000382004,9606.ENSP00000462468,1,0.41940776,0,False,false_negative,0.3734777867794037
9606.ENSP00000427793,9606.ENSP00000430073,0,0.08383219,0,True,correct,0.11480771750211716
9606.ENSP00000449396,9606.ENSP00000484638,1,0.9522357,1,True,correct,0.4674382209777832
9606.ENSP00000367276,9606.ENSP00000405726,0,0.7074463,1,False,false_positive,0.6363976001739502
9606.ENSP00000253382,9606.ENSP00000450873,1,0.24160428,0,False,false_negative,0.2906215786933899
9606.ENSP00000341030,9606.ENSP00000389326,0,0.32878116,0,True,correct,0.2986356317996979
9606.ENSP00000339883,9606.ENSP00000457111,0,0.12798738,0,True,correct,0.1986372321844101
9606.ENSP00000264596,9606.ENSP00000355958,0,0.03002449,0,True,correct,0.4423131048679352
9606.ENSP00000364320,9606.ENSP00000476117,1,0.9850686,1,True,correct,0.5373899936676025
9606.ENSP00000226317,9606.ENSP00000296140,1,0.9878941,1,True,correct,0.6631453633308411
9606.ENSP00000342374,9606.ENSP00000370460,1,0.83925515,1,True,correct,0.5163375735282898
9606.ENSP00000270139,9606.ENSP00000431885,1,0.9955647,1,True,correct,0.6438915133476257
9606.ENSP00000295897,9606.ENSP00000440185,0,0.07362155,0,True,correct,0.2900083661079407
9606.ENSP00000345555,9606.ENSP00000375730,0,0.013029819,0,True,correct,0.19071893393993378
9606.ENSP00000274606,9606.ENSP00000371858,1,0.90418226,1,True,correct,0.6000036597251892
9606.ENSP00000263266,9606.ENSP00000373565,0,0.23927636,0,True,correct,0.37283530831336975
9606.ENSP00000262262,9606.ENSP00000347916,1,0.3365083,0,False,false_negative,0.5452321767807007
9606.ENSP00000225831,9606.ENSP00000231449,1,0.99983466,1,True,correct,0.7748175263404846
9606.ENSP00000368318,9606.ENSP00000396673,0,0.7459203,1,False,false_positive,0.6093079447746277
9606.ENSP00000258742,9606.ENSP00000338788,0,0.0983138,0,True,correct,0.4203503429889679
9606.ENSP00000296097,9606.ENSP00000378199,0,0.386847,0,True,correct,0.36787915229797363
9606.ENSP00000311430,9606.ENSP00000371514,0,0.04084538,0,True,correct,0.3334366977214813
9606.ENSP00000230301,9606.ENSP00000363123,0,0.024132686,0,True,correct,0.20507389307022095
9606.ENSP00000228945,9606.ENSP00000400175,1,0.8683045,1,True,correct,0.5508511662483215
9606.ENSP00000360882,9606.ENSP00000367316,0,0.98265713,1,False,false_positive,0.5926440358161926
9606.ENSP00000238738,9606.ENSP00000367830,0,0.571896,1,False,false_positive,0.4382621943950653
9606.ENSP00000264220,9606.ENSP00000477846,0,0.20444573,0,True,correct,0.16426686942577362
9606.ENSP00000349971,9606.ENSP00000478763,0,0.3138581,0,True,correct,0.33085235953330994
9606.ENSP00000356230,9606.ENSP00000376808,0,0.3060611,0,True,correct,0.33529406785964966
9606.ENSP00000280557,9606.ENSP00000338788,0,0.10639177,0,True,correct,0.4456997811794281
9606.ENSP00000303532,9606.ENSP00000370842,0,0.20116392,0,True,correct,0.5029814839363098
9606.ENSP00000300413,9606.ENSP00000342374,1,0.9999721,1,True,correct,0.8965588212013245
9606.ENSP00000271417,9606.ENSP00000323264,1,0.9034244,1,True,correct,0.3763324022293091
9606.ENSP00000273398,9606.ENSP00000346577,0,0.49003974,0,True,correct,0.3413401246070862
9606.ENSP00000253363,9606.ENSP00000275603,0,0.0030566962,0,True,correct,0.11333021521568298
9606.ENSP00000383933,9606.ENSP00000418575,0,0.12066033,0,True,correct,0.4527219533920288
9606.ENSP00000252486,9606.ENSP00000468236,1,0.51445514,1,True,correct,0.5272589325904846
9606.ENSP00000229390,9606.ENSP00000359119,0,0.22614695,0,True,correct,0.4164525866508484
9606.ENSP00000244709,9606.ENSP00000386380,0,0.09372623,0,True,correct,0.5706696510314941
9606.ENSP00000327824,9606.ENSP00000499459,1,0.965402,1,True,correct,0.5295449495315552
9606.ENSP00000375730,9606.ENSP00000431040,1,0.9999995,1,True,correct,0.8230394124984741
9606.ENSP00000311430,9606.ENSP00000492441,1,0.99999535,1,True,correct,0.6558406949043274
9606.ENSP00000216225,9606.ENSP00000254337,1,0.98762906,1,True,correct,0.4628981053829193
9606.ENSP00000396688,9606.ENSP00000451291,0,0.02879057,0,True,correct,0.07529757171869278
9606.ENSP00000404375,9606.ENSP00000454786,1,0.96358633,1,True,correct,0.48445606231689453
9606.ENSP00000301463,9606.ENSP00000412064,0,0.29063854,0,True,correct,0.05982028692960739
9606.ENSP00000311827,9606.ENSP00000364589,0,0.031064559,0,True,correct,0.11795961856842041
9606.ENSP00000295897,9606.ENSP00000356405,0,0.21537805,0,True,correct,-0.014521647244691849
9606.ENSP00000357838,9606.ENSP00000430269,0,0.10024869,0,True,correct,0.5011833906173706
9606.ENSP00000230354,9606.ENSP00000345206,1,0.37736005,0,False,false_negative,0.27490076422691345
9606.ENSP00000307272,9606.ENSP00000411672,0,0.014064242,0,True,correct,0.34470072388648987
9606.ENSP00000344989,9606.ENSP00000430269,1,0.076532066,0,False,false_negative,0.3778246343135834
9606.ENSP00000300413,9606.ENSP00000336741,1,0.87179685,1,True,correct,0.5817316174507141
9606.ENSP00000301455,9606.ENSP00000348461,0,0.081941955,0,True,correct,0.04266650974750519
9606.ENSP00000243903,9606.ENSP00000462355,1,0.90319014,1,True,correct,0.5121566653251648
9606.ENSP00000257770,9606.ENSP00000284240,1,0.8532954,1,True,correct,0.41042378544807434
9606.ENSP00000297313,9606.ENSP00000451828,0,0.10563221,0,True,correct,0.11192841082811356
9606.ENSP00000225831,9606.ENSP00000357392,0,0.06571732,0,True,correct,0.26593685150146484
9606.ENSP00000301645,9606.ENSP00000356331,1,0.2612682,0,False,false_negative,0.49646541476249695
9606.ENSP00000362690,9606.ENSP00000372547,1,0.88138866,1,True,correct,0.5681338906288147
9606.ENSP00000349428,9606.ENSP00000416951,0,0.15686382,0,True,correct,0.5376739501953125
9606.ENSP00000218006,9606.ENSP00000254854,1,0.9997099,1,True,correct,0.7209588289260864
9606.ENSP00000316924,9606.ENSP00000372191,1,0.8803882,1,True,correct,0.49697279930114746
9606.ENSP00000261584,9606.ENSP00000266544,1,0.9969722,1,True,correct,0.4819679260253906
9606.ENSP00000241453,9606.ENSP00000339835,0,0.27078167,0,True,correct,0.31476303935050964
9606.ENSP00000278572,9606.ENSP00000375730,1,0.99999905,1,True,correct,0.6773330569267273
9606.ENSP00000352069,9606.ENSP00000449328,0,0.35605577,0,True,correct,0.14565899968147278
9606.ENSP00000380659,9606.ENSP00000432845,0,0.052442074,0,True,correct,0.3156111538410187
9606.ENSP00000278572,9606.ENSP00000478982,1,0.9991424,1,True,correct,0.5376837849617004
9606.ENSP00000321963,9606.ENSP00000339250,0,0.025008453,0,True,correct,0.5478167533874512
9606.ENSP00000325526,9606.ENSP00000359305,0,0.26291397,0,True,correct,0.23077498376369476
9606.ENSP00000369568,9606.ENSP00000376224,0,0.046849344,0,True,correct,0.20742452144622803
9606.ENSP00000342374,9606.ENSP00000384421,1,0.99145985,1,True,correct,0.6950863599777222
9606.ENSP00000244709,9606.ENSP00000347916,0,0.30599016,0,True,correct,0.6276968717575073
9606.ENSP00000296490,9606.ENSP00000326031,1,0.69208336,1,True,correct,0.3708946108818054
